n_expansion,placement,n_rings,n_lines,mass_airborne_kg,mass_tether_kg,mass_expansion_kg,phi_kg_per_kw,power_kw,wind_m_per_s,mean_radius_spread_m,bridle_angle_deg,blade_radius_m,blade_count
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,5.0,0.5,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,5.0,0.5,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,5.0,0.5,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,5.0,0.5,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,5.0,0.5,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,5.0,0.5,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,5.0,0.5,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,5.0,0.5,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,10.0,0.5,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,10.0,0.5,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,10.0,0.5,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,10.0,0.5,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,10.0,0.5,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,10.0,0.5,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,10.0,0.5,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,10.0,0.5,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,15.0,0.5,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,15.0,0.5,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,15.0,0.5,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,15.0,0.5,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,15.0,0.5,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,15.0,0.5,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,15.0,0.5,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,15.0,0.5,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,20.0,0.5,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,20.0,0.5,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,20.0,0.5,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,20.0,0.5,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,20.0,0.5,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,20.0,0.5,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,20.0,0.5,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,20.0,0.5,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,25.0,0.5,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,25.0,0.5,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,25.0,0.5,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,25.0,0.5,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,25.0,0.5,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,25.0,0.5,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,25.0,0.5,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,25.0,0.5,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,5.0,1.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,5.0,1.0,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,5.0,1.0,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,5.0,1.0,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,5.0,1.0,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,5.0,1.0,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,5.0,1.0,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,5.0,1.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,10.0,1.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,10.0,1.0,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,10.0,1.0,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,10.0,1.0,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,10.0,1.0,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,10.0,1.0,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,10.0,1.0,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,10.0,1.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,15.0,1.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,15.0,1.0,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,15.0,1.0,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,15.0,1.0,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,15.0,1.0,3
3,clustered,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,15.0,1.0,3
4,alternating,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,15.0,1.0,3
4,clustered,20,8,26.846,1.646,2.0,1.3423,20,11.0,0.0,15.0,1.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
0,none,20,8,24.846,1.646,0.0,1.2423,20,11.0,0.0,0.0,0.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,20.0,1.0,3
1,single,20,8,25.346,1.646,0.5,1.2673,20,11.0,0.0,20.0,1.0,3
2,alternating,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,20.0,1.0,3
2,clustered,20,8,25.846,1.646,1.0,1.2923,20,11.0,0.0,20.0,1.0,3
3,alternating,20,8,26.346,1.646,1.5,1.3173,20,11.0,0.0,20.0,1.0,3
